Date;Close
09.03.1994;3853.409912
10.03.1994;3830.620117
11.03.1994;3862.699951
14.03.1994;3862.97998
15.03.1994;3849.590088
16.03.1994;3848.149902
17.03.1994;3865.139893
18.03.1994;3895.649902
21.03.1994;3864.850098
22.03.1994;3862.550049
23.03.1994;3869.459961
24.03.1994;3821.090088
25.03.1994;3774.72998
28.03.1994;3762.350098
29.03.1994;3699.02002
30.03.1994;3626.75
31.03.1994;3635.959961
04.04.1994;3593.350098
05.04.1994;3675.409912
06.04.1994;3679.72998
07.04.1994;3693.26001
08.04.1994;3674.26001
11.04.1994;3688.830078
12.04.1994;3681.689941
13.04.1994;3661.469971
14.04.1994;3663.25
15.04.1994;3661.469971
18.04.1994;3620.419922
19.04.1994;3619.820068
20.04.1994;3598.709961
21.04.1994;3652.540039
22.04.1994;3648.679932
25.04.1994;3705.780029
26.04.1994;3699.540039
28.04.1994;3668.310059
29.04.1994;3681.689941
02.05.1994;3701.02002
03.05.1994;3714.409912
04.05.1994;3697.75
05.05.1994;3695.969971
06.05.1994;3669.5
09.05.1994;3629.040039
10.05.1994;3656.409912
11.05.1994;3629.040039
12.05.1994;3652.840088
13.05.1994;3659.679932
16.05.1994;3671.5
17.05.1994;3720.610107
18.05.1994;3732.889893
19.05.1994;3758.97998
20.05.1994;3766.350098
23.05.1994;3742.409912
24.05.1994;3745.169922
25.05.1994;3755.300049
26.05.1994;3753.459961
27.05.1994;3757.139893
31.05.1994;3758.370117
01.06.1994;3760.830078
02.06.1994;3758.98999
03.06.1994;3772.219971
06.06.1994;3768.52002
07.06.1994;3755.909912
08.06.1994;3749.449951
09.06.1994;3753.139893
10.06.1994;3773.449951
13.06.1994;3783.120117
14.06.1994;3814.830078
15.06.1994;3790.409912
16.06.1994;3811.340088
17.06.1994;3776.780029
20.06.1994;3741.899902
21.06.1994;3707.969971
22.06.1994;3724.77002
23.06.1994;3699.090088
24.06.1994;3636.939941
27.06.1994;3685.5
28.06.1994;3669.639893
29.06.1994;3667.050049
30.06.1994;3624.959961
01.07.1994;3646.649902
05.07.1994;3652.47998
06.07.1994;3674.5
07.07.1994;3688.419922
08.07.1994;3709.139893
11.07.1994;3702.98999
12.07.1994;3702.659912
13.07.1994;3704.280029
14.07.1994;3739.25
15.07.1994;3753.810059
18.07.1994;3755.429932
19.07.1994;3748.310059
20.07.1994;3727.27002
21.07.1994;3732.449951
22.07.1994;3735.040039
25.07.1994;3741.840088
26.07.1994;3735.679932
27.07.1994;3720.469971
28.07.1994;3730.830078
29.07.1994;3764.5
01.08.1994;3798.169922
02.08.1994;3796.219971
03.08.1994;3792.659912
04.08.1994;3765.790039
05.08.1994;3747.02002
08.08.1994;3753.810059
09.08.1994;3755.76001
10.08.1994;3766.76001
11.08.1994;3750.899902
12.08.1994;3768.709961
15.08.1994;3760.290039
16.08.1994;3784.570068
17.08.1994;3776.47998
18.08.1994;3755.429932
19.08.1994;3755.110107
22.08.1994;3751.219971
23.08.1994;3775.830078
24.08.1994;3846.72998
25.08.1994;3829.889893
26.08.1994;3881.050049
29.08.1994;3898.850098
30.08.1994;3917.300049
31.08.1994;3913.419922
01.09.1994;3901.439941
02.09.1994;3885.580078
06.09.1994;3898.699951
07.09.1994;3886.25
08.09.1994;3908.459961
09.09.1994;3874.810059
12.09.1994;3860.340088
13.09.1994;3879.860107
14.09.1994;3895.330078
15.09.1994;3953.879883
16.09.1994;3933.350098
19.09.1994;3936.719971
20.09.1994;3869.090088
21.09.1994;3851.600098
22.09.1994;3837.129883
23.09.1994;3831.75
26.09.1994;3849.23999
27.09.1994;3863.040039
28.09.1994;3878.179932
29.09.1994;3854.629883
30.09.1994;3843.189941
03.10.1994;3846.889893
04.10.1994;3801.129883
05.10.1994;3787.340088
06.10.1994;3775.560059
07.10.1994;3797.429932
10.10.1994;3821.320068
11.10.1994;3876.830078
12.10.1994;3875.149902
13.10.1994;3889.949951
14.10.1994;3910.469971
17.10.1994;3923.929932
18.10.1994;3917.540039
19.10.1994;3936.040039
20.10.1994;3911.149902
21.10.1994;3891.300049
24.10.1994;3855.300049
25.10.1994;3850.590088
26.10.1994;3848.22998
27.10.1994;3875.149902
28.10.1994;3930.659912
31.10.1994;3908.120117
01.11.1994;3863.370117
02.11.1994;3837.129883
03.11.1994;3845.879883
04.11.1994;3807.52002
07.11.1994;3808.870117
08.11.1994;3830.73999
09.11.1994;3831.75
10.11.1994;3821.98999
11.11.1994;3801.469971
14.11.1994;3829.72998
15.11.1994;3826.360107
16.11.1994;3845.199951
17.11.1994;3828.050049
18.11.1994;3815.26001
21.11.1994;3769.51001
22.11.1994;3677.98999
23.11.1994;3674.629883
25.11.1994;3708.27002
28.11.1994;3739.560059
29.11.1994;3738.550049
30.11.1994;3739.22998
01.12.1994;3700.870117
02.12.1994;3745.620117
05.12.1994;3741.919922
06.12.1994;3745.949951
07.12.1994;3735.52002
08.12.1994;3685.72998
09.12.1994;3691.110107
12.12.1994;3718.370117
13.12.1994;3715.340088
14.12.1994;3746.290039
15.12.1994;3765.469971
16.12.1994;3807.189941
19.12.1994;3790.699951
20.12.1994;3767.149902
21.12.1994;3801.800049
22.12.1994;3814.919922
23.12.1994;3833.429932
27.12.1994;3861.689941
28.12.1994;3839.48999
29.12.1994;3833.429932
30.12.1994;3834.439941
03.01.1995;3838.47998
04.01.1995;3857.649902
05.01.1995;3850.919922
06.01.1995;3867.409912
09.01.1995;3861.350098
10.01.1995;3866.73999
11.01.1995;3862.030029
12.01.1995;3859
13.01.1995;3908.459961
16.01.1995;3932.340088
17.01.1995;3930.659912
18.01.1995;3928.97998
19.01.1995;3882.209961
20.01.1995;3869.429932
23.01.1995;3867.409912
24.01.1995;3862.699951
25.01.1995;3871.449951
26.01.1995;3870.439941
27.01.1995;3857.98999
30.01.1995;3832.080078
31.01.1995;3843.860107
01.02.1995;3847.560059
02.02.1995;3870.77002
03.02.1995;3928.639893
06.02.1995;3937.72998
07.02.1995;3937.389893
08.02.1995;3935.370117
09.02.1995;3932.679932
10.02.1995;3939.070068
13.02.1995;3954.209961
14.02.1995;3958.25
15.02.1995;3986.169922
16.02.1995;3987.52002
17.02.1995;3953.540039
21.02.1995;3963.969971
22.02.1995;3973.050049
23.02.1995;4003.330078
24.02.1995;4011.73999
27.02.1995;3988.570068
28.02.1995;4011.050049
01.03.1995;3994.800049
02.03.1995;3979.929932
03.03.1995;3989.610107
06.03.1995;3997.560059
07.03.1995;3962.629883
08.03.1995;3979.22998
09.03.1995;3983.389893
10.03.1995;4035.610107
13.03.1995;4025.22998
14.03.1995;4048.75
15.03.1995;4038.370117
16.03.1995;4069.149902
17.03.1995;4073.649902
20.03.1995;4083.679932
21.03.1995;4072.610107
22.03.1995;4082.98999
23.03.1995;4087.830078
24.03.1995;4138.669922
27.03.1995;4157.339844
28.03.1995;4151.810059
29.03.1995;4160.799805
30.03.1995;4172.560059
31.03.1995;4157.689941
03.04.1995;4168.410156
04.04.1995;4201.609863
05.04.1995;4200.569824
06.04.1995;4205.410156
07.04.1995;4192.620117
10.04.1995;4198.149902
11.04.1995;4187.080078
12.04.1995;4197.810059
13.04.1995;4208.180176
17.04.1995;4195.379883
18.04.1995;4179.129883
19.04.1995;4207.490234
20.04.1995;4230.660156
21.04.1995;4270.089844
24.04.1995;4303.97998
25.04.1995;4300.169922
26.04.1995;4299.830078
27.04.1995;4314.700195
28.04.1995;4321.27002
01.05.1995;4316.080078
02.05.1995;4328.879883
03.05.1995;4373.149902
04.05.1995;4359.660156
05.05.1995;4343.399902
08.05.1995;4383.870117
09.05.1995;4390.779785
10.05.1995;4404.620117
11.05.1995;4411.189941
12.05.1995;4430.560059
15.05.1995;4437.470215
16.05.1995;4435.049805
17.05.1995;4422.600098
18.05.1995;4340.640137
19.05.1995;4341.330078
22.05.1995;4395.629883
23.05.1995;4436.439941
24.05.1995;4438.160156
25.05.1995;4412.22998
26.05.1995;4369
30.05.1995;4378.680176
31.05.1995;4465.140137
01.06.1995;4472.75
02.06.1995;4444.390137
05.06.1995;4476.549805
06.06.1995;4485.200195
07.06.1995;4462.029785
08.06.1995;4458.569824
09.06.1995;4423.990234
12.06.1995;4446.459961
13.06.1995;4484.509766
14.06.1995;4491.080078
15.06.1995;4496.27002
16.06.1995;4510.790039
19.06.1995;4553.680176
20.06.1995;4550.560059
21.06.1995;4547.100098
22.06.1995;4589.640137
23.06.1995;4585.839844
26.06.1995;4551.25
27.06.1995;4542.609863
28.06.1995;4556.790039
29.06.1995;4550.560059
30.06.1995;4556.100098
03.07.1995;4585.149902
05.07.1995;4615.22998
06.07.1995;4664
07.07.1995;4702.72998
10.07.1995;4702.390137
11.07.1995;4680.600098
12.07.1995;4727.290039
13.07.1995;4727.47998
14.07.1995;4708.819824
17.07.1995;4736.290039
18.07.1995;4686.279785
19.07.1995;4628.870117
20.07.1995;4641.549805
21.07.1995;4641.549805
24.07.1995;4668.669922
25.07.1995;4714.450195
26.07.1995;4707.060059
27.07.1995;4732.77002
28.07.1995;4715.509766
31.07.1995;4708.470215
01.08.1995;4700.370117
02.08.1995;4690.149902
03.08.1995;4701.419922
04.08.1995;4683.459961
07.08.1995;4693.319824
08.08.1995;4693.319824
09.08.1995;4671.490234
10.08.1995;4643.660156
11.08.1995;4618.299805
14.08.1995;4659.859863
15.08.1995;4640.839844
16.08.1995;4639.080078
17.08.1995;4630.629883
18.08.1995;4617.600098
21.08.1995;4614.779785
22.08.1995;4620.419922
23.08.1995;4584.850098
24.08.1995;4580.620117
25.08.1995;4601.399902
28.08.1995;4594
29.08.1995;4608.439941
30.08.1995;4604.600098
31.08.1995;4610.560059
01.09.1995;4647.540039
05.09.1995;4670.080078
06.09.1995;4683.810059
07.09.1995;4669.720215
08.09.1995;4700.720215
11.09.1995;4704.939941
12.09.1995;4747.209961
13.09.1995;4765.52002
14.09.1995;4801.799805
15.09.1995;4797.569824
18.09.1995;4780.410156
19.09.1995;4767.040039
20.09.1995;4792.689941
21.09.1995;4767.399902
22.09.1995;4764.149902
25.09.1995;4769.930176
26.09.1995;4765.600098
27.09.1995;4762.350098
28.09.1995;4787.640137
29.09.1995;4789.080078
02.10.1995;4761.259766
03.10.1995;4749.700195
04.10.1995;4740.669922
05.10.1995;4762.709961
06.10.1995;4769.209961
09.10.1995;4726.220215
10.10.1995;4720.799805
11.10.1995;4735.25
12.10.1995;4764.879883
13.10.1995;4793.779785
16.10.1995;4784.379883
17.10.1995;4795.950195
18.10.1995;4777.52002
19.10.1995;4802.450195
20.10.1995;4794.859863
23.10.1995;4755.47998
24.10.1995;4783.660156
25.10.1995;4753.680176
26.10.1995;4703.819824
27.10.1995;4741.75
30.10.1995;4756.569824
31.10.1995;4755.47998
01.11.1995;4766.680176
02.11.1995;4808.589844
03.11.1995;4825.569824
06.11.1995;4814.009766
07.11.1995;4797.029785
08.11.1995;4852.669922
09.11.1995;4864.22998
10.11.1995;4870.370117
13.11.1995;4872.899902
14.11.1995;4871.810059
15.11.1995;4922.75
16.11.1995;4969.359863
17.11.1995;4989.950195
20.11.1995;4983.089844
21.11.1995;5023.549805
22.11.1995;5041.609863
24.11.1995;5048.839844
27.11.1995;5070.879883
28.11.1995;5078.100098
29.11.1995;5105.560059
30.11.1995;5074.490234
01.12.1995;5087.129883
04.12.1995;5139.52002
05.12.1995;5177.450195
06.12.1995;5199.129883
07.12.1995;5159.390137
08.12.1995;5156.859863
11.12.1995;5184.319824
12.12.1995;5174.919922
13.12.1995;5216.470215
14.12.1995;5182.149902
15.12.1995;5176.72998
18.12.1995;5075.209961
19.12.1995;5109.890137
20.12.1995;5059.319824
21.12.1995;5096.529785
22.12.1995;5097.970215
26.12.1995;5110.259766
27.12.1995;5105.919922
28.12.1995;5095.799805
29.12.1995;5117.120117
02.01.1996;5177.450195
03.01.1996;5194.069824
04.01.1996;5173.839844
05.01.1996;5181.430176
08.01.1996;5197.700195
09.01.1996;5130.129883
10.01.1996;5032.939941
11.01.1996;5065.100098
12.01.1996;5061.120117
15.01.1996;5043.779785
16.01.1996;5088.220215
17.01.1996;5066.899902
18.01.1996;5124.350098
19.01.1996;5184.680176
22.01.1996;5219.359863
23.01.1996;5192.27002
24.01.1996;5242.839844
25.01.1996;5216.830078
26.01.1996;5271.75
29.01.1996;5304.97998
30.01.1996;5381.209961
31.01.1996;5395.299805
01.02.1996;5405.060059
02.02.1996;5373.990234
05.02.1996;5407.589844
06.02.1996;5459.609863
07.02.1996;5492.120117
08.02.1996;5539.450195
09.02.1996;5541.620117
12.02.1996;5600.149902
13.02.1996;5601.22998
14.02.1996;5579.549805
15.02.1996;5551.370117
16.02.1996;5503.319824
20.02.1996;5458.529785
21.02.1996;5515.970215
22.02.1996;5608.459961
23.02.1996;5630.490234
26.02.1996;5565.100098
27.02.1996;5549.209961
28.02.1996;5506.209961
29.02.1996;5485.620117
01.03.1996;5536.560059
04.03.1996;5600.149902
05.03.1996;5642.419922
06.03.1996;5629.77002
07.03.1996;5641.689941
08.03.1996;5470.450195
11.03.1996;5581
12.03.1996;5583.890137
13.03.1996;5568.720215
14.03.1996;5586.060059
15.03.1996;5584.970215
18.03.1996;5683.600098
19.03.1996;5669.509766
20.03.1996;5655.419922
21.03.1996;5626.879883
22.03.1996;5636.640137
25.03.1996;5643.859863
26.03.1996;5670.600098
27.03.1996;5626.879883
28.03.1996;5630.850098
29.03.1996;5587.140137
01.04.1996;5637.720215
02.04.1996;5671.680176
03.04.1996;5689.740234
04.04.1996;5682.879883
08.04.1996;5594.370117
09.04.1996;5560.410156
10.04.1996;5485.97998
11.04.1996;5487.069824
12.04.1996;5532.589844
15.04.1996;5592.919922
16.04.1996;5620.02002
17.04.1996;5549.930176
18.04.1996;5551.740234
19.04.1996;5535.47998
22.04.1996;5564.740234
23.04.1996;5588.589844
24.04.1996;5553.899902
25.04.1996;5566.910156
26.04.1996;5567.990234
29.04.1996;5573.410156
30.04.1996;5569.080078
01.05.1996;5575.220215
02.05.1996;5498.27002
03.05.1996;5478.029785
06.05.1996;5464.310059
07.05.1996;5420.950195
08.05.1996;5474.060059
09.05.1996;5475.140137
10.05.1996;5518.140137
13.05.1996;5582.600098
14.05.1996;5624.709961
15.05.1996;5625.439941
16.05.1996;5635.049805
17.05.1996;5687.5
20.05.1996;5748.819824
21.05.1996;5736.259766
22.05.1996;5778
23.05.1996;5762.120117
24.05.1996;5762.859863
28.05.1996;5709.669922
29.05.1996;5673.830078
30.05.1996;5693.410156
31.05.1996;5643.180176
03.06.1996;5624.709961
04.06.1996;5665.709961
05.06.1996;5697.47998
06.06.1996;5667.189941
07.06.1996;5697.109863
10.06.1996;5687.870117
11.06.1996;5668.660156
12.06.1996;5668.290039
13.06.1996;5657.950195
14.06.1996;5649.450195
17.06.1996;5652.779785
18.06.1996;5628.029785
19.06.1996;5648.350098
20.06.1996;5659.430176
21.06.1996;5705.22998
24.06.1996;5717.790039
25.06.1996;5719.27002
26.06.1996;5682.700195
27.06.1996;5677.529785
28.06.1996;5654.629883
01.07.1996;5729.97998
02.07.1996;5720.379883
03.07.1996;5703.02002
05.07.1996;5588.140137
08.07.1996;5550.830078
09.07.1996;5581.859863
10.07.1996;5603.649902
11.07.1996;5520.540039
12.07.1996;5510.560059
15.07.1996;5349.509766
16.07.1996;5358.759766
17.07.1996;5376.879883
18.07.1996;5464.180176
19.07.1996;5426.819824
22.07.1996;5390.939941
23.07.1996;5346.549805
24.07.1996;5354.689941
25.07.1996;5422.009766
26.07.1996;5473.060059
29.07.1996;5434.589844
30.07.1996;5481.930176
31.07.1996;5528.910156
01.08.1996;5594.75
02.08.1996;5679.830078
05.08.1996;5674.279785
06.08.1996;5696.109863
07.08.1996;5718.669922
08.08.1996;5713.490234
09.08.1996;5681.310059
12.08.1996;5704.97998
13.08.1996;5647.279785
14.08.1996;5666.899902
15.08.1996;5665.779785
16.08.1996;5689.450195
19.08.1996;5699.439941
20.08.1996;5721.259766
21.08.1996;5689.819824
22.08.1996;5733.470215
23.08.1996;5722.740234
26.08.1996;5693.890137
27.08.1996;5711.27002
28.08.1996;5712.379883
29.08.1996;5647.649902
30.08.1996;5616.209961
03.09.1996;5648.390137
04.09.1996;5656.899902
05.09.1996;5606.959961
06.09.1996;5659.859863
09.09.1996;5733.839844
10.09.1996;5727.180176
11.09.1996;5754.919922
12.09.1996;5771.939941
13.09.1996;5838.52002
16.09.1996;5889.200195
17.09.1996;5888.830078
18.09.1996;5877.359863
19.09.1996;5867.740234
20.09.1996;5888.459961
23.09.1996;5894.740234
24.09.1996;5874.029785
25.09.1996;5877.359863
26.09.1996;5868.850098
27.09.1996;5872.919922
30.09.1996;5882.169922
01.10.1996;5904.899902
02.10.1996;5933.970215
03.10.1996;5932.850098
04.10.1996;5992.859863
07.10.1996;5979.810059
08.10.1996;5966.77002
09.10.1996;5930.620117
10.10.1996;5921.669922
11.10.1996;5969.379883
14.10.1996;6010
15.10.1996;6004.779785
16.10.1996;6020.810059
17.10.1996;6059.200195
18.10.1996;6094.22998
21.10.1996;6090.870117
22.10.1996;6061.799805
23.10.1996;6036.459961
24.10.1996;5992.47998
25.10.1996;6007.02002
28.10.1996;5972.72998
29.10.1996;6007.02002
30.10.1996;5993.22998
31.10.1996;6029.379883
01.11.1996;6021.930176
04.11.1996;6041.680176
05.11.1996;6081.180176
06.11.1996;6177.709961
07.11.1996;6206.040039
08.11.1996;6219.819824
11.11.1996;6255.600098
12.11.1996;6266.040039
13.11.1996;6274.240234
14.11.1996;6313
15.11.1996;6348.029785
18.11.1996;6346.910156
19.11.1996;6397.600098
20.11.1996;6430.02002
21.11.1996;6418.470215
22.11.1996;6471.759766
25.11.1996;6547.790039
26.11.1996;6528.410156
27.11.1996;6499.339844
29.11.1996;6521.700195
02.12.1996;6521.700195
03.12.1996;6442.689941
04.12.1996;6422.939941
05.12.1996;6437.100098
06.12.1996;6381.939941
09.12.1996;6463.939941
10.12.1996;6473.25
11.12.1996;6402.52002
12.12.1996;6303.709961
13.12.1996;6304.870117
16.12.1996;6268.350098
17.12.1996;6308.330078
18.12.1996;6346.77002
19.12.1996;6473.640137
20.12.1996;6484.399902
23.12.1996;6489.02002
24.12.1996;6522.850098
26.12.1996;6546.680176
27.12.1996;6560.910156
30.12.1996;6549.370117
31.12.1996;6448.27002
02.01.1997;6442.490234
03.01.1997;6544.089844
06.01.1997;6567.180176
07.01.1997;6600.660156
08.01.1997;6549.47998
09.01.1997;6625.669922
10.01.1997;6703.790039
13.01.1997;6709.180176
14.01.1997;6762.290039
15.01.1997;6726.879883
16.01.1997;6765.370117
17.01.1997;6833.100098
20.01.1997;6843.870117
21.01.1997;6883.899902
22.01.1997;6850.029785
23.01.1997;6755.75
24.01.1997;6696.47998
27.01.1997;6660.689941
28.01.1997;6656.080078
29.01.1997;6740.740234
30.01.1997;6823.859863
31.01.1997;6813.089844
03.02.1997;6806.160156
04.02.1997;6833.47998
05.02.1997;6746.899902
06.02.1997;6773.060059
07.02.1997;6855.799805
10.02.1997;6806.540039
11.02.1997;6858.109863
12.02.1997;6961.629883
13.02.1997;7022.439941
14.02.1997;6988.959961
18.02.1997;7067.459961
19.02.1997;7020.129883
20.02.1997;6927.379883
21.02.1997;6931.620117
24.02.1997;7008.200195
25.02.1997;7037.830078
26.02.1997;6983.180176
27.02.1997;6925.069824
28.02.1997;6877.740234
03.03.1997;6918.919922
04.03.1997;6852.720215
05.03.1997;6945.850098
06.03.1997;6944.700195
07.03.1997;7000.890137
10.03.1997;7079.390137
11.03.1997;7085.160156
12.03.1997;7039.370117
13.03.1997;6878.890137
14.03.1997;6935.459961
17.03.1997;6955.47998
18.03.1997;6896.560059
19.03.1997;6877.680176
20.03.1997;6820.279785
21.03.1997;6804.790039
24.03.1997;6905.25
25.03.1997;6876.169922
26.03.1997;6880.700195
27.03.1997;6740.589844
31.03.1997;6583.47998
01.04.1997;6611.049805
02.04.1997;6517
03.04.1997;6477.399902
04.04.1997;6526.100098
07.04.1997;6555.899902
08.04.1997;6609.200195
09.04.1997;6563.799805
10.04.1997;6540.049805
11.04.1997;6391.700195
14.04.1997;6451.899902
15.04.1997;6587.160156
16.04.1997;6679.870117
17.04.1997;6658.600098
18.04.1997;6703.350098
21.04.1997;6660.200195
22.04.1997;6833.600098
23.04.1997;6812.700195
24.04.1997;6792.299805
25.04.1997;6738.899902
28.04.1997;6783
29.04.1997;6962
30.04.1997;7009
01.05.1997;6976.5
02.05.1997;7071.200195
05.05.1997;7213.680176
06.05.1997;7225.299805
07.05.1997;7085.649902
08.05.1997;7136.600098
09.05.1997;7169.5
12.05.1997;7292.799805
13.05.1997;7274.200195
14.05.1997;7286.200195
15.05.1997;7333.5
16.05.1997;7194.700195
19.05.1997;7228.899902
20.05.1997;7303.5
21.05.1997;7290.700195
22.05.1997;7258.100098
23.05.1997;7345.899902
27.05.1997;7383.399902
28.05.1997;7357.200195
29.05.1997;7330.200195
30.05.1997;7331
02.06.1997;7289.399902
03.06.1997;7312.100098
04.06.1997;7269.700195
05.06.1997;7305.299805
06.06.1997;7435.799805
09.06.1997;7478.5
10.06.1997;7539.27002
11.06.1997;7575.799805
12.06.1997;7711.5
13.06.1997;7782
16.06.1997;7772.100098
17.06.1997;7760.799805
18.06.1997;7718.700195
19.06.1997;7777.100098
20.06.1997;7796.5
23.06.1997;7604.299805
24.06.1997;7758.060059
25.06.1997;7690
26.06.1997;7654.299805
27.06.1997;7687.700195
30.06.1997;7672.799805
01.07.1997;7722.299805
02.07.1997;7795.379883
03.07.1997;7895.799805
07.07.1997;7858.5
08.07.1997;7962.299805
09.07.1997;7842.399902
10.07.1997;7886.799805
11.07.1997;7921.799805
14.07.1997;7923
15.07.1997;7975.700195
16.07.1997;8038.899902
17.07.1997;8020.799805
18.07.1997;7890.5
21.07.1997;7906.700195
22.07.1997;8061.600098
23.07.1997;8088.359863
24.07.1997;8116.899902
25.07.1997;8113.399902
28.07.1997;8121.100098
29.07.1997;8174.5
30.07.1997;8254.900391
31.07.1997;8222.599609
01.08.1997;8194
04.08.1997;8198.5
05.08.1997;8187.5
06.08.1997;8259.299805
07.08.1997;8188
08.08.1997;8031.200195
11.08.1997;8062.100098
12.08.1997;7960.799805
13.08.1997;7928.299805
14.08.1997;7942
15.08.1997;7694.700195
18.08.1997;7803.359863
19.08.1997;7918.100098
20.08.1997;8021.200195
21.08.1997;7894
22.08.1997;7887.899902
25.08.1997;7859.600098
26.08.1997;7782.200195
27.08.1997;7787.299805
28.08.1997;7694.399902
29.08.1997;7622.399902
02.09.1997;7879.799805
03.09.1997;7894.600098
04.09.1997;7867.200195
05.09.1997;7822.399902
08.09.1997;7835.200195
09.09.1997;7851.899902
10.09.1997;7719.299805
11.09.1997;7661
12.09.1997;7743
15.09.1997;7721.100098
16.09.1997;7895.899902
17.09.1997;7886.399902
18.09.1997;7922.700195
19.09.1997;7917.299805
22.09.1997;7996.799805
23.09.1997;7970.100098
24.09.1997;7906.700195
25.09.1997;7848
26.09.1997;7922.200195
29.09.1997;7991.399902
30.09.1997;7945.299805
01.10.1997;8015.5
02.10.1997;8027.5
03.10.1997;8038.600098
06.10.1997;8100.200195
07.10.1997;8178.299805
08.10.1997;8095.100098
09.10.1997;8061.399902
10.10.1997;8045.200195
13.10.1997;8072.200195
14.10.1997;8096.299805
15.10.1997;8058
16.10.1997;7938.899902
17.10.1997;7847
20.10.1997;7921.399902
21.10.1997;8060.399902
22.10.1997;8034.600098
23.10.1997;7847.799805
24.10.1997;7715.399902
27.10.1997;7161.200195
28.10.1997;7498.299805
29.10.1997;7506.700195
30.10.1997;7381.700195
31.10.1997;7442.100098
03.11.1997;7674.399902
04.11.1997;7689.100098
05.11.1997;7692.600098
06.11.1997;7683.200195
07.11.1997;7581.299805
10.11.1997;7552.600098
11.11.1997;7558.700195
12.11.1997;7401.299805
13.11.1997;7487.799805
14.11.1997;7572.5
17.11.1997;7698.200195
18.11.1997;7650.799805
19.11.1997;7724.700195
20.11.1997;7826.600098
21.11.1997;7881.069824
24.11.1997;7767.899902
25.11.1997;7809
26.11.1997;7794.799805
28.11.1997;7823.100098
01.12.1997;8013.100098
02.12.1997;8018.799805
03.12.1997;8032
04.12.1997;8050.200195
05.12.1997;8149.100098
08.12.1997;8110.799805
09.12.1997;8049.700195
10.12.1997;7978.799805
11.12.1997;7849
12.12.1997;7838.299805
15.12.1997;7922.600098
16.12.1997;7976.299805
17.12.1997;7957.399902
18.12.1997;7846.5
19.12.1997;7756.299805
22.12.1997;7819.299805
23.12.1997;7691.799805
24.12.1997;7660.129883
26.12.1997;7679.299805
29.12.1997;7792.399902
30.12.1997;7916
31.12.1997;7908.299805
02.01.1998;7965
05.01.1998;7979
06.01.1998;7906.25
07.01.1998;7902.299805
08.01.1998;7802.600098
09.01.1998;7580.399902
12.01.1998;7647.200195
13.01.1998;7732.100098
14.01.1998;7784.700195
15.01.1998;7691.799805
16.01.1998;7753.5
20.01.1998;7873.100098
21.01.1998;7794.399902
22.01.1998;7730.899902
23.01.1998;7700.700195
26.01.1998;7712.939941
27.01.1998;7815.080078
28.01.1998;7915.470215
29.01.1998;7973.02002
30.01.1998;7906.5
02.02.1998;8107.779785
03.02.1998;8160.350098
04.02.1998;8129.709961
05.02.1998;8117.25
06.02.1998;8189.490234
09.02.1998;8180.52002
10.02.1998;8295.610352
11.02.1998;8314.549805
12.02.1998;8369.599609
13.02.1998;8370.099609
17.02.1998;8398.5
18.02.1998;8451.05957
19.02.1998;8375.580078
20.02.1998;8413.94043
23.02.1998;8410.200195
24.02.1998;8370.099609
25.02.1998;8457.780273
26.02.1998;8490.669922
27.02.1998;8545.719727
02.03.1998;8550.450195
03.03.1998;8584.830078
04.03.1998;8539.240234
05.03.1998;8444.330078
06.03.1998;8569.389648
09.03.1998;8567.139648
10.03.1998;8643.120117
11.03.1998;8675.75
12.03.1998;8659.55957
13.03.1998;8602.519531
16.03.1998;8718.849609
17.03.1998;8749.990234
18.03.1998;8775.400391
19.03.1998;8803.049805
20.03.1998;8906.429688
23.03.1998;8816.25
24.03.1998;8904.44043
25.03.1998;8872.799805
26.03.1998;8846.889648
27.03.1998;8796.080078
30.03.1998;8782.120117
31.03.1998;8799.80957
01.04.1998;8868.320313
02.04.1998;8986.639648
03.04.1998;8983.410156
06.04.1998;9033.230469
07.04.1998;8956.5
08.04.1998;8891.480469
09.04.1998;8994.860352
13.04.1998;9012.299805
14.04.1998;9110.200195
15.04.1998;9162.269531
16.04.1998;9076.570313
17.04.1998;9167.5
20.04.1998;9141.839844
21.04.1998;9184.94043
22.04.1998;9176.719727
23.04.1998;9143.330078
24.04.1998;9064.620117
27.04.1998;8917.639648
28.04.1998;8898.959961
29.04.1998;8951.519531
30.04.1998;9063.370117
01.05.1998;9147.070313
04.05.1998;9192.660156
05.05.1998;9147.570313
06.05.1998;9054.650391
07.05.1998;8976.679688
08.05.1998;9055.150391
11.05.1998;9091.519531
12.05.1998;9161.769531
13.05.1998;9211.839844
14.05.1998;9172.230469
15.05.1998;9096
18.05.1998;9050.910156
19.05.1998;9054.650391
20.05.1998;9171.480469
21.05.1998;9132.370117
22.05.1998;9114.44043
26.05.1998;8963.730469
27.05.1998;8936.570313
28.05.1998;8970.200195
29.05.1998;8899.950195
01.06.1998;8922.370117
02.06.1998;8891.240234
03.06.1998;8803.799805
04.06.1998;8870.55957
05.06.1998;9037.709961
08.06.1998;9069.599609
09.06.1998;9049.919922
10.06.1998;8971.700195
11.06.1998;8811.769531
12.06.1998;8834.94043
15.06.1998;8627.929688
16.06.1998;8665.290039
17.06.1998;8829.459961
18.06.1998;8813.009766
19.06.1998;8712.870117
22.06.1998;8711.129883
23.06.1998;8828.459961
24.06.1998;8923.870117
25.06.1998;8935.580078
26.06.1998;8944.540039
